pair_key,symbol,interval_m,config_interval_m,window,bar_start,bar_end,n_bars,ts_first,ts_last,strategy,total_pnl,trades,win_rate,expectancy,profit_factor,max_dd_pct,sharpe,sortino,score_exp_sqrt_n
BTC_USD,BIP-20DEC30-CDE,5,15,early,0,2859,2859,1773070500,1773931500,daviddtech_scalp,-1122.065923,37,0.4865,-30.32610604,0.8084154053967584,165.7662,-2.4467,-1.4274,-184.466501
BTC_USD,BIP-20DEC30-CDE,5,15,early,0,2859,2859,1773070500,1773931500,ema_momentum,-4896.979981,220,0.4545,-22.25899992,0.8703963969628558,2206.9818,-3.427,-4.0147,-330.154323
BTC_USD,BIP-20DEC30-CDE,5,15,early,0,2859,2859,1773070500,1773931500,ema_scalp,3234.669322,116,0.5259,27.88508036,1.2082576134778664,116.5032,3.5473,3.5814,300.331507
BTC_USD,BIP-20DEC30-CDE,5,15,early,0,2859,2859,1773070500,1773931500,macd_scalp,-5861.696208,187,0.508,-31.34596902,0.8253696468681193,711.7571,-4.434,-4.6236,-428.64968
BTC_USD,BIP-20DEC30-CDE,5,15,early,0,2859,2859,1773070500,1773931500,rsi_reversion,1268.941271,39,0.5897,32.53695565,1.2051886974794364,136.4761,1.5892,0.8809,203.193223
BTC_USD,BIP-20DEC30-CDE,5,15,mid,2859,5718,2859,1773931800,1774797900,daviddtech_scalp,-6644.691908,30,0.2,-221.48973028,0.15259559577748208,1745.4761,-22.8781,-11.7385,-1213.149215
BTC_USD,BIP-20DEC30-CDE,5,15,mid,2859,5718,2859,1773931800,1774797900,ema_momentum,609.997864,214,0.5047,2.85045731,1.0235802032635497,444.6553,0.5458,0.6406,41.698596
BTC_USD,BIP-20DEC30-CDE,5,15,mid,2859,5718,2859,1773931800,1774797900,ema_scalp,-3692.619762,121,0.4628,-30.51751869,0.7716263271859648,1173.0822,-4.8763,-4.4078,-335.692706
BTC_USD,BIP-20DEC30-CDE,5,15,mid,2859,5718,2859,1773931800,1774797900,macd_scalp,-255.713855,193,0.487,-1.32494225,0.989189699988615,440.1295,-0.2699,-0.3342,-18.406686
BTC_USD,BIP-20DEC30-CDE,5,15,mid,2859,5718,2859,1773931800,1774797900,rsi_reversion,848.624257,26,0.6154,32.63939452,1.2360162821080645,96.3904,1.2707,0.5243,166.42891
BTC_USD,BIP-20DEC30-CDE,5,15,late,5718,8578,2860,1774798200,1775662200,daviddtech_scalp,480.40669,38,0.4474,12.64228131,1.0780107983790364,76.2404,1.2612,0.7984,77.932256
BTC_USD,BIP-20DEC30-CDE,5,15,late,5718,8578,2860,1774798200,1775662200,ema_momentum,-4570.703421,226,0.4336,-20.22435142,0.8452069931183297,1266.2453,-4.2776,-4.7661,-304.038669
BTC_USD,BIP-20DEC30-CDE,5,15,late,5718,8578,2860,1774798200,1775662200,ema_scalp,-2208.652861,123,0.4715,-17.95652733,0.8462929532597453,465.0223,-2.8508,-2.537,-199.147522
BTC_USD,BIP-20DEC30-CDE,5,15,late,5718,8578,2860,1774798200,1775662200,macd_scalp,-2653.627969,190,0.4684,-13.966463,0.8897785856356762,186.612,-2.4234,-2.4683,-192.514407
BTC_USD,BIP-20DEC30-CDE,5,15,late,5718,8578,2860,1774798200,1775662200,rsi_reversion,-1937.547229,36,0.5556,-53.82075635,0.7273708328024777,264.6536,-2.5654,-1.0615,-322.924538
BTC_USD,BIP-20DEC30-CDE,15,15,early,0,1143,1143,1773071100,1774106100,daviddtech_scalp,673.71066,15,0.5333,44.91404399,1.1544719136379697,116.533,1.3795,0.758,173.951344
BTC_USD,BIP-20DEC30-CDE,15,15,early,0,1143,1143,1773071100,1774106100,ema_momentum,-6833.659253,87,0.4368,-78.54780751,0.7217065094478795,546.9125,-5.1604,-6.3422,-732.645174
BTC_USD,BIP-20DEC30-CDE,15,15,early,0,1143,1143,1773071100,1774106100,ema_scalp,-4314.757878,48,0.375,-89.89078911,0.7085443182312415,251.2005,-3.8309,-3.4074,-622.781656
BTC_USD,BIP-20DEC30-CDE,15,15,early,0,1143,1143,1773071100,1774106100,macd_scalp,6.262961,76,0.4737,0.08240739,1.0003370866926715,1368.7431,0.0041,0.005,0.718411
BTC_USD,BIP-20DEC30-CDE,15,15,early,0,1143,1143,1773071100,1774106100,rsi_reversion,3127.835627,12,0.9167,260.65296895,5.164962879296463,76.7518,4.6993,2.8572,902.928371
BTC_USD,BIP-20DEC30-CDE,15,15,mid,1143,2286,1143,1774107000,1775138400,daviddtech_scalp,-1213.851212,14,0.3571,-86.70365799,0.6519035878098574,290.2059,-2.5893,-1.5328,-324.415382
BTC_USD,BIP-20DEC30-CDE,15,15,mid,1143,2286,1143,1774107000,1775138400,ema_momentum,-4788.913163,87,0.4713,-55.04497888,0.7965221096542735,633.0976,-3.1144,-3.6093,-513.425383
BTC_USD,BIP-20DEC30-CDE,15,15,mid,1143,2286,1143,1774107000,1775138400,ema_scalp,-1707.078211,45,0.4444,-37.93507136,0.851798502229319,158556.6019,-1.7341,-1.4727,-254.476195
