pair_key,symbol,interval_m,config_interval_m,window,bar_start,bar_end,n_bars,ts_first,ts_last,strategy,total_pnl,trades,win_rate,expectancy,profit_factor,max_dd_pct,sharpe,sortino,score_exp_sqrt_n
BTC_USD,BTC-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,qqe_mod,-123.855163,28,0.5714,-4.42339869,0.7800900037917801,356.7039,-1.55,-1.0504,-23.406426
BTC_USD,BTC-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,rsi_reversion,126.470401,10,0.6,12.64704005,2.3184801982998526,246.7217,2.4839,1.6595,39.993452
BTC_USD,BTC-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,squeeze_momentum,204.943181,44,0.6136,4.65779957,1.2865427148022142,292.2348,2.3837,2.6979,30.896347
BTC_USD,BTC-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,supertrend,-224.672281,12,0.5833,-18.72269009,0.4562621837207203,359.3573,-3.4047,-1.3209,-64.857301
BTC_USD,BTC-PERP-INTX,15,15,early,0,1280,1280,1772370805,1773521905,utbot_alert,90.411404,40,0.45,2.2602851,1.1311192839162034,80.4543,0.9828,1.0306,14.295298
BTC_USD,BTC-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,daviddtech_scalp,-35.127466,13,0.6154,-2.70211274,0.9124458136910464,187.2698,-0.9359,-0.545,-9.742606
BTC_USD,BTC-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,ema_momentum,-148.530057,77,0.5584,-1.92896178,0.9176062951359965,194.6345,-0.9644,-1.1356,-16.926571
BTC_USD,BTC-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,ema_scalp,-888.319769,41,0.3902,-21.66633583,0.3839748840008104,1074.4723,-9.1176,-6.6158,-138.73224
BTC_USD,BTC-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,hull_suite,-481.375239,33,0.4848,-14.58712844,0.5453574175180683,1610.3906,-4.9275,-3.4604,-83.796673
BTC_USD,BTC-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,qqe_mod,128.82407,29,0.5517,4.4422093,1.2224901722174548,70.3499,1.2995,1.0223,23.922029
BTC_USD,BTC-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,rsi_reversion,4.848882,10,0.5,0.48488822,1.0300294960394982,140.2583,0.0891,0.0378,1.533351
BTC_USD,BTC-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,squeeze_momentum,-709.36019,38,0.3684,-18.66737342,0.4126841037654561,1373.0886,-7.0676,-4.9926,-115.073418
BTC_USD,BTC-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,supertrend,107.533286,8,0.875,13.4416608,1.845629286079385,151.5429,2.3653,1.26,38.018758
BTC_USD,BTC-PERP-INTX,15,15,mid,1280,2560,1280,1773522805,1774673905,utbot_alert,-540.493027,35,0.3143,-15.4426579,0.5262411495380664,973.1601,-6.0514,-4.281,-91.359996
BTC_USD,BTC-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,daviddtech_scalp,282.611199,14,0.7143,20.18651423,3.4210293872677533,216.5653,8.1937,6.5632,75.53102
BTC_USD,BTC-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,ema_momentum,-1056.785352,76,0.4211,-13.90507042,0.5242875372500297,1540.7711,-8.1377,-7.9882,-121.221594
BTC_USD,BTC-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,ema_scalp,-115.172063,47,0.5106,-2.45046943,0.8963897775028591,176.607,-1.069,-0.8405,-16.799572
BTC_USD,BTC-PERP-INTX,15,15,late,2560,3840,1280,1774674805,1775825905,hull_suite,-432.508361,39,0.4615,-11.08995798,0.6057988165221146,1540.1163,-4.1132,-2.7236,-69.256765
